(206, 1)
(206, 2)
(206, 3)
(207, 3)
(208, 3)
(209, 3)
(209, 4)
(209, 5)
(209, 6)
(209, 7)
(210, 7)
(211, 7)
(212, 7)
(213, 7)
(214, 7)
(215, 7)
(216, 7)
(216, 8)
(216, 9)
(217, 9)
(218, 9)
(218, 8)
(219, 8)
(219, 7)
(220, 7)
(220, 6)
(220, 5)
(220, 4)
(220, 3)
(220, 2)
(221, 2)
(221, 1)
(222, 1)
(223, 1)
(224, 1)
(224, 2)
(225, 2)
(226, 2)
(226, 1)
(227, 1)
(227, 0)
(228, 0)
(229, 0)
(229, 1)
(229, 2)
(229, 3)
(230, 3)
(230, 4)
(231, 4)
(231, 3)
(232, 3)
(232, 2)
(233, 2)
(234, 2)
(234, 1)
(235, 1)
(235, 0)
(236, 0)
(237, 0)
(238, 0)
(239, 0)
(240, 0)
(241, 0)
(242, 0)
(243, 0)
(244, 0)
(245, 0)
(246, 0)
(246, 1)
(247, 1)
(247, 0)
(248, 0)
(248, 1)
(249, 1)
(249, 0)
(250, 0)
(250, 1)
(250, 2)
(251, 2)
(251, 3)
(250, 3)
(249, 3)
(248, 3)
(248, 4)
(248, 5)
(249, 5)
(249, 6)
(250, 6)
(250, 5)
(251, 5)
(251, 4)
(252, 4)
(252, 3)
(252, 2)
(252, 1)
(252, 0)
(253, 0)
(254, 0)
(255, 0)
(255, 1)
(256, 1)
(257, 1)
(257, 0)
(258, 0)
(259, 0)
(260, 0)
(261, 0)
(262, 0)
(263, 0)
(264, 0)
(264, 1)
(265, 1)
(266, 1)
(266, 0)
(267, 0)
(268, 0)
(269, 0)
(270, 0)
(271, 0)
(271, 1)
(270, 1)
(270, 2)
(271, 2)
(272, 2)
(272, 1)
(272, 0)
(273, 0)
(274, 0)
(274, 1)
(274, 2)
(275, 2)
(276, 2)
(277, 2)
(277, 1)
(278, 1)
(278, 2)
(279, 2)
(279, 1)
(280, 1)
(280, 0)
(281, 0)
(282, 0)
(283, 0)
(284, 0)
(285, 0)
(285, 1)
(285, 2)
(285, 3)
(286, 3)
(287, 3)
(287, 4)
(288, 4)
(288, 3)
(288, 2)
(288, 1)
(288, 0)
(289, 0)
(290, 0)
(291, 0)
(292, 0)
(293, 0)
(294, 0)
(295, 0)
(296, 0)
(296, 1)
(297, 1)
(298, 1)
(298, 2)
(299, 2)
(299, 1)
(299, 0)
(300, 0)
(300, 1)
(300, 2)
(301, 2)
(302, 2)
(303, 2)
(304, 2)
(305, 2)
(305, 1)
(304, 1)
(303, 1)
(303, 0)
(304, 0)
(305, 0)
(306, 0)
(307, 0)
(308, 0)
(309, 0)
(309, 1)
(310, 1)
(310, 0)
(311, 0)
(311, 1)
(311, 2)
(312, 2)
(313, 2)
(313, 1)
(313, 0)
(314, 0)
(315, 0)
(316, 0)
(316, 1)
(317, 1)
(317, 0)
(318, 0)
(319, 0)
(319, 1)
(320, 1)
(320, 0)
(321, 0)
(322, 0)
(323, 0)
(324, 0)
(325, 0)
(326, 0)
(327, 0)
(328, 0)
(329, 0)
(330, 0)
(331, 0)
(331, 1)
(332, 1)
(333, 1)
(334, 1)
(334, 2)
(335, 2)
(335, 3)
(336, 3)
(337, 3)
(337, 2)
(336, 2)
(336, 1)
(337, 1)
(337, 0)
(338, 0)
(339, 0)
(340, 0)
(341, 0)
(342, 0)
(342, 1)
(343, 1)
(343, 0)
(344, 0)
(345, 0)
(346, 0)
(346, 1)
(346, 2)
(347, 2)
(347, 3)
(348, 3)
(349, 3)
(349, 4)
(350, 4)
(350, 3)
(350, 2)
(351, 2)
(352, 2)
(352, 1)
(353, 1)
(353, 0)
(354, 0)
(355, 0)
(356, 0)
(357, 0)
(358, 0)
(359, 0)
(360, 0)
(360, 1)
(361, 1)
(361, 0)
(362, 0)
(363, 0)
(364, 0)
(365, 0)
(365, 1)
(365, 2)
(366, 2)
(367, 2)
(367, 1)
(368, 1)
(368, 0)
(369, 0)
(370, 0)
(371, 0)
(371, 1)
(371, 2)
(371, 3)
(372, 3)
(372, 4)
(372, 5)
(373, 5)
(373, 4)
(374, 4)
(374, 5)
(375, 5)
(375, 4)
(376, 4)
(377, 4)
(377, 3)
(377, 2)
(378, 2)
(379, 2)
(379, 1)
(379, 0)
(380, 0)
(381, 0)
(381, 1)
(382, 1)
(382, 0)
(383, 0)
(384, 0)
(385, 0)
(385, 1)
(386, 1)
(387, 1)
(387, 0)
(388, 0)
(389, 0)
(389, 1)
(389, 2)
(388, 2)
(388, 3)
(389, 3)
(390, 3)
(391, 3)
(391, 4)
(392, 4)
(392, 3)
(393, 3)
(393, 2)
(394, 2)
(394, 1)
(395, 1)
(396, 1)
(397, 1)
(397, 0)
(398, 0)
(399, 0)
(400, 0)
(401, 0)
(402, 0)
(403, 0)
(404, 0)
(405, 0)
(406, 0)
(406, 1)
(407, 1)
(407, 2)
(408, 2)
(409, 2)
(409, 1)
(410, 1)
(411, 1)
(412, 1)
(412, 0)
(413, 0)
(414, 0)
(415, 0)
(416, 0)
(417, 0)
(418, 0)
(419, 0)
(419, 1)
(420, 1)
(420, 0)
(421, 0)
(421, 1)
(422, 1)
(422, 0)
(423, 0)
(424, 0)
(425, 0)
(426, 0)
(427, 0)
(428, 0)
(428, 1)
(429, 1)
(429, 2)
(430, 2)
(430, 1)
(431, 1)
(432, 1)
(432, 0)
(433, 0)
(434, 0)
(434, 1)
(435, 1)
(436, 1)
(436, 0)
(437, 0)
(438, 0)
(439, 0)
(440, 0)
(441, 0)
(442, 0)
(443, 0)
(444, 0)
(445, 0)
(445, 1)
(446, 1)
(447, 1)
(447, 0)
(448, 0)
(449, 0)
(450, 0)
(450, 1)
(451, 1)
(451, 0)
(452, 0)
(453, 0)
(454, 0)
(454, 1)
(454, 2)
(455, 2)
(456, 2)
(457, 2)
(458, 2)
(459, 2)
(459, 3)
(460, 3)
(460, 2)
(460, 1)
(461, 1)
(462, 1)
(462, 0)
(463, 0)
(464, 0)
(465, 0)
(466, 0)
(467, 0)
(467, 1)
(467, 2)
(468, 2)
(469, 2)
(470, 2)
(470, 1)
(470, 0)
(471, 0)
(471, 1)
(472, 1)
(472, 0)
(473, 0)
(474, 0)
(475, 0)
(475, 1)
(476, 1)
(477, 1)
(477, 2)
(478, 2)
(479, 2)
(479, 1)
(479, 0)
(480, 0)
(480, 1)
(481, 1)
(482, 1)
(483, 1)
(484, 1)
(484, 0)
(485, 0)
(485, 1)
(485, 2)
(486, 2)
(486, 3)
(487, 3)
(487, 2)
(487, 1)
(487, 0)
(488, 0)
(489, 0)
(490, 0)
(491, 0)
(492, 0)
(493, 0)
(494, 0)
(495, 0)
(496, 0)
(496, 1)
(497, 1)
(497, 2)
(497, 3)
(497, 4)
(498, 4)
(499, 4)
(499, 3)
(499, 2)
(500, 2)
(500, 1)
(499, 1)
(499, 0)
(500, 0)
(501, 0)
(502, 0)
(502, 1)
(503, 1)
(503, 0)
(504, 0)
(505, 0)
(506, 0)
(507, 0)
(508, 0)
(508, 1)
(509, 1)
(509, 0)
(510, 0)
(511, 0)
(512, 0)
(513, 0)
(514, 0)
(515, 0)
(516, 0)
(517, 0)
(518, 0)
(519, 0)
(520, 0)
(521, 0)
(522, 0)
(523, 0)
(524, 0)
(525, 0)
(526, 0)
(527, 0)
(528, 0)
(529, 0)
(530, 0)
(530, 1)
(531, 1)
(532, 1)
(532, 2)
(532, 3)
(533, 3)
(533, 4)
(534, 4)
(534, 3)
(535, 3)
(535, 4)
(536, 4)
(536, 5)
(537, 5)
(538, 5)
(538, 4)
(538, 3)
(537, 3)
(537, 2)
(536, 2)
(536, 1)
(536, 0)
(537, 0)
(538, 0)
(539, 0)
(540, 0)
(541, 0)
(542, 0)
(543, 0)
(544, 0)
(544, 1)
(544, 2)
(545, 2)
(545, 1)
(546, 1)
(547, 1)
(548, 1)
(548, 0)
(549, 0)
(550, 0)
(550, 1)
(551, 1)
(551, 2)
(552, 2)
(553, 2)
(553, 3)
(554, 3)
(554, 2)
(554, 1)
(555, 1)
(555, 2)
(555, 3)
(556, 3)
(556, 2)
(556, 1)
(556, 0)
(557, 0)
(558, 0)
(559, 0)
(560, 0)
(561, 0)
(562, 0)
(562, 1)
(563, 1)
(564, 1)
(564, 2)
(565, 2)
(566, 2)
(566, 1)
(566, 0)
(567, 0)
(568, 0)
(569, 0)
(570, 0)
(571, 0)
(572, 0)
(573, 0)
(574, 0)
(575, 0)
(576, 0)
(577, 0)
(578, 0)
(579, 0)
(580, 0)
(581, 0)
(581, 1)
(582, 1)
(582, 0)
(583, 0)
(584, 0)
(585, 0)
(586, 0)
(587, 0)
(588, 0)
(589, 0)
(589, 1)
(590, 1)
(591, 1)
(591, 0)
(592, 0)
(593, 0)
(594, 0)
(595, 0)
(596, 0)
(596, 1)
(596, 2)
(597, 2)
(598, 2)
(599, 2)
(599, 1)
(600, 1)
(601, 1)
(601, 0)
(602, 0)
(602, 1)
(602, 2)
(603, 2)
(604, 2)
(604, 1)
(605, 1)
(606, 1)
(606, 0)
(607, 0)
(607, 1)
(608, 1)
(608, 0)
(609, 0)
(610, 0)
(611, 0)
(612, 0)
(613, 0)
(614, 0)
(615, 0)
(616, 0)
(617, 0)
(618, 0)
(619, 0)
(619, 1)
(620, 1)
(620, 0)
(621, 0)
(622, 0)
(623, 0)
(624, 0)
(624, 1)
(625, 1)
(625, 2)
(625, 3)
(624, 3)
(624, 4)
(625, 4)
(626, 4)
(626, 3)
(626, 2)
(627, 2)
(627, 1)
(628, 1)
(628, 2)
(629, 2)
(629, 3)
(630, 3)
(631, 3)
(632, 3)
(632, 4)
(633, 4)
(633, 5)
(634, 5)
(635, 5)
(636, 5)
(637, 5)
(638, 5)
(639, 5)
(639, 4)
(639, 3)
(640, 3)
(640, 2)
(640, 1)
(640, 0)
(641, 0)
(642, 0)
(643, 0)
(644, 0)
(645, 0)
(645, 1)
(646, 1)
(647, 1)
(647, 2)
(648, 2)
(649, 2)
(650, 2)
(650, 1)
(650, 0)
(651, 0)
(652, 0)
(653, 0)
(653, 1)
(654, 1)
(654, 0)
(655, 0)
(655, 1)
(656, 1)
(656, 2)
(657, 2)
(658, 2)
(658, 3)
(659, 3)
(659, 4)
(660, 4)
(660, 3)
(660, 2)
(661, 2)
(662, 2)
(662, 1)
(663, 1)
(663, 2)
(664, 2)
(664, 1)
(665, 1)
(665, 0)
(666, 0)
(667, 0)
(668, 0)
(669, 0)
(670, 0)
(671, 0)
(672, 0)
(673, 0)
(673, 1)
(674, 1)
(674, 2)
(675, 2)
(676, 2)
(677, 2)
(677, 1)
(678, 1)
(678, 0)
(679, 0)
(679, 1)
(680, 1)
(680, 0)
(681, 0)
(682, 0)
(683, 0)
(684, 0)
(685, 0)
(686, 0)
(686, 1)
(687, 1)
(688, 1)
(688, 2)
(689, 2)
(689, 1)
(690, 1)
(690, 0)
(691, 0)
(692, 0)
(692, 1)
(693, 1)
(694, 1)
(694, 0)
(695, 0)
(696, 0)
(697, 0)
(697, 1)
(698, 1)
(699, 1)
(699, 0)
(700, 0)
(701, 0)
(702, 0)
(702, 1)
(703, 1)
(703, 0)
(704, 0)
(705, 0)
(705, 1)
(706, 1)
(707, 1)
(708, 1)
(708, 2)
(707, 2)
(707, 3)
(708, 3)
(709, 3)
(710, 3)
(710, 2)
(710, 1)
(709, 1)
(709, 0)
(710, 0)
(711, 0)
(711, 1)
(712, 1)
(713, 1)
(714, 1)
(715, 1)
(716, 1)
(716, 0)
(717, 0)
(718, 0)
(718, 1)
(719, 1)
(719, 0)
(720, 0)
(721, 0)
(722, 0)
(723, 0)
(724, 0)
(725, 0)
(725, 1)
(726, 1)
(726, 0)
(727, 0)
(728, 0)
(729, 0)
(729, 1)
(730, 1)
(730, 0)
(731, 0)
(732, 0)
(733, 0)
(733, 1)
(734, 1)
(734, 2)
(735, 2)
(736, 2)
(737, 2)
(737, 1)
(738, 1)
(738, 0)
(739, 0)
(740, 0)
(741, 0)
(742, 0)
(743, 0)
(744, 0)
(744, 1)
(745, 1)
(746, 1)
(747, 1)
(747, 0)
(748, 0)
(749, 0)
(749, 1)
(750, 1)
(751, 1)
(752, 1)
(752, 2)
(752, 3)
(752, 4)
(752, 5)
(753, 5)
(754, 5)
(754, 6)
(754, 7)
(755, 7)
(755, 6)
(756, 6)
(757, 6)
(757, 5)
(757, 4)
(756, 4)
(756, 3)
(757, 3)
(757, 2)
(756, 2)
(756, 1)
(757, 1)
(758, 1)
(759, 1)
(760, 1)
(761, 1)
(762, 1)
(762, 2)
(763, 2)
(763, 1)
(763, 0)
(764, 0)
(765, 0)
(766, 0)
(766, 1)
(767, 1)
(768, 1)
(768, 2)
(768, 3)
(768, 4)
(769, 4)
(770, 4)
(770, 5)
(771, 5)
(771, 6)
(772, 6)
(772, 5)
(773, 5)
(773, 4)
(772, 4)
(772, 3)
(772, 2)
(773, 2)
(773, 1)
(774, 1)
(775, 1)
(776, 1)
(776, 0)
(777, 0)
(778, 0)
(779, 0)
(780, 0)
(780, 1)
(781, 1)
(781, 2)
(782, 2)
(782, 1)
(782, 0)
(783, 0)
(784, 0)
(785, 0)
(786, 0)
(787, 0)
(788, 0)
(789, 0)
(789, 1)
(790, 1)
(790, 0)
(791, 0)
(792, 0)
(793, 0)
(793, 1)
(793, 2)
(792, 2)
(792, 3)
(792, 4)
(791, 4)
(790, 4)
(790, 5)
(791, 5)
(791, 6)
(791, 7)
(791, 8)
(791, 9)
(791, 10)
(791, 11)
(792, 11)
(792, 12)
(792, 13)
(792, 14)
(793, 14)
(793, 15)
(794, 15)
(794, 16)
(793, 16)
(793, 17)
(793, 18)
(792, 18)
(792, 19)
(792, 20)
(793, 20)
(793, 21)
(794, 21)
(795, 21)
(795, 20)
(794, 20)
(794, 19)
(795, 19)
(796, 19)
(796, 20)
(796, 21)
(796, 22)
(796, 23)
(796, 24)
(796, 25)
(796, 26)
(797, 26)
(797, 27)
(798, 27)
(798, 28)
(798, 29)
(798, 30)
(798, 31)
(797, 31)
(796, 31)
(796, 32)
(796, 33)
(797, 33)
(797, 34)
(798, 34)
(799, 34)
(800, 34)
(800, 35)
(800, 36)
(799, 36)
(798, 36)
(798, 37)
(798, 38)
(799, 38)
(799, 39)
(799, 40)
(798, 40)
(798, 41)
(798, 42)
(798, 43)
(797, 43)
(797, 44)
(797, 45)
(797, 46)
(798, 46)
(798, 47)
(797, 47)
(796, 47)
(795, 47)
(795, 48)
(796, 48)
(796, 49)
(797, 49)
(797, 50)
(798, 50)
(799, 50)
(799, 51)
(800, 51)
(801, 51)
(802, 51)
(802, 52)
(801, 52)
(801, 53)
(800, 53)
(800, 54)
(801, 54)
(801, 55)
(801, 56)
(800, 56)
(799, 56)
(799, 57)
(799, 58)
(798, 58)
(798, 59)
(797, 59)
(796, 59)
(796, 60)
(795, 60)
(795, 61)
(795, 62)
(796, 62)
(796, 63)
(795, 63)
(795, 64)
(795, 65)
(795, 66)
(796, 66)
(796, 67)
(796, 68)
(795, 68)
(795, 69)
(795, 70)
(794, 70)
(794, 71)
(793, 71)
(793, 72)
(794, 72)
(794, 73)
(794, 74)
(793, 74)
(792, 74)
(792, 75)
(792, 76)
(793, 76)
(793, 77)
(792, 77)
(791, 77)
(791, 78)
(791, 79)
(792, 79)
(793, 79)
(794, 79)
(794, 80)
(795, 80)
(795, 81)
(796, 81)
(797, 81)
(798, 81)
(798, 82)
(799, 82)
(799, 83)
(799, 84)
(798, 84)
(798, 85)
(798, 86)
(799, 86)
(799, 87)
(799, 88)
(799, 89)
(798, 89)
(797, 89)
(796, 89)
(796, 90)
(796, 91)
(796, 92)
(796, 93)
(797, 93)
(797, 94)
(797, 95)
(797, 96)
(798, 96)
(799, 96)
(799, 97)
(799, 98)
(798, 98)
(798, 99)
(798, 100)
(798, 101)
(799, 101)
(800, 101)
(801, 101)
(801, 102)
(802, 102)
(803, 102)
(803, 103)
(804, 103)
(805, 103)
(805, 104)
(804, 104)
(804, 105)
(803, 105)
(803, 104)
(802, 104)
(802, 105)
(802, 106)
(802, 107)
(802, 108)
(803, 108)
(803, 109)
(803, 110)
(802, 110)
(802, 111)
(802, 112)
(802, 113)
(802, 114)
(802, 115)
(801, 115)
(801, 114)
(800, 114)
(800, 115)
(800, 116)
(800, 117)
(799, 117)
(799, 118)
(799, 119)
(800, 119)
(801, 119)
(801, 120)
(801, 121)
(801, 122)
(801, 123)
(800, 123)
(800, 124)
(800, 125)
(799, 125)
(798, 125)
(798, 126)
(799, 126)
(800, 126)
(801, 126)
(802, 126)
(802, 127)
(803, 127)
(803, 128)
(803, 129)
(803, 130)
(803, 131)
(802, 131)
(802, 132)
(803, 132)
(803, 133)
(803, 134)
(804, 134)
(804, 135)
(805, 135)
(805, 136)
(805, 137)
(804, 137)
(804, 138)
(804, 139)
(805, 139)
(806, 139)
(806, 140)
(806, 141)
(807, 141)
(807, 142)
(807, 143)
(807, 144)
(806, 144)
(806, 145)
(805, 145)
(805, 146)
(806, 146)
(806, 147)
(806, 148)
(806, 149)
(805, 149)
(805, 150)
(805, 151)
(805, 152)
(806, 152)
(807, 152)
(808, 152)
(808, 153)
(807, 153)
(806, 153)
(805, 153)
(804, 153)
(804, 154)
(804, 155)
(805, 155)
(805, 156)
(806, 156)
(807, 156)
(807, 155)
(808, 155)
(808, 156)
(808, 157)
(808, 158)
(808, 159)
(808, 160)
(809, 160)
(809, 161)
(809, 162)
(810, 162)
(811, 162)
(812, 162)
(813, 162)
(813, 163)
(813, 164)
(813, 165)
(814, 165)
(815, 165)
(815, 166)
(816, 166)
(817, 166)
(817, 167)
(818, 167)
(818, 168)
(818, 169)
(818, 170)
(819, 170)
(820, 170)
(820, 171)
(821, 171)
(822, 171)
(822, 172)
(821, 172)
(821, 173)
(820, 173)
(820, 174)
(820, 175)
(820, 176)
(820, 177)
(820, 178)
(819, 178)
(819, 179)
(818, 179)
(818, 180)
(819, 180)
(819, 181)
(819, 182)
(819, 183)
(819, 184)
(819, 185)
(820, 185)
(821, 185)
(821, 184)
(822, 184)
(822, 185)
(822, 186)
(822, 187)
(823, 187)
(824, 187)
(824, 188)
(825, 188)
(825, 189)
(826, 189)
(826, 190)
(826, 191)
(826, 192)
(827, 192)
(827, 193)
(828, 193)
(828, 192)
(829, 192)
(829, 193)
(830, 193)
(831, 193)
(831, 194)
(831, 195)
(831, 196)
(830, 196)
(829, 196)
(828, 196)
(827, 196)
(827, 197)
(827, 198)
(828, 198)
(829, 198)
(830, 198)
(830, 197)
(831, 197)
(831, 198)
(831, 199)
(830, 199)
(830, 200)
(830, 201)
(830, 202)
(830, 203)
(830, 204)
(831, 204)
(831, 205)
(832, 205)
(832, 206)
(832, 207)
(831, 207)
(831, 208)
(831, 209)
(831, 210)
(831, 211)
(830, 211)
(830, 212)
(829, 212)
(828, 212)
(827, 212)
(827, 213)
(826, 213)
(825, 213)
(824, 213)
(823, 213)
(822, 213)
(822, 214)
(822, 215)
(821, 215)
(821, 216)
(820, 216)
(820, 217)
(820, 218)
(821, 218)
(822, 218)
(822, 219)
(822, 220)
(822, 221)
(821, 221)
(821, 222)
(820, 222)
(819, 222)
(819, 223)
(819, 224)
(819, 225)
(818, 225)
(818, 226)
(817, 226)
(816, 226)
(816, 227)
(816, 228)
(816, 229)
(817, 229)
(817, 230)
(818, 230)
(818, 231)
(819, 231)
(820, 231)
(821, 231)
(821, 232)
(821, 233)
(821, 234)
(821, 235)
(821, 236)
(821, 237)
(820, 237)
(820, 238)
(821, 238)
(822, 238)
(823, 238)
(823, 239)
(823, 240)
(824, 240)
(824, 241)
(824, 242)
(823, 242)
(823, 241)
(822, 241)
(822, 242)
(821, 242)
(821, 243)
(820, 243)
(819, 243)
(819, 244)
(818, 244)
(818, 245)
(817, 245)
(816, 245)
(816, 246)
(816, 247)
(816, 248)
(817, 248)
(817, 247)
(818, 247)
(818, 248)
(818, 249)
(817, 249)
(817, 250)
(817, 251)
(817, 252)
(817, 253)
(816, 253)
(815, 253)
(815, 254)
(815, 255)
(814, 255)
(813, 255)
(813, 256)
(813, 257)
(812, 257)
(812, 258)
(813, 258)
(813, 259)
(813, 260)
(813, 261)
(812, 261)
(812, 262)
(812, 263)
(813, 263)
(814, 263)
(814, 264)
(814, 265)
(814, 266)
(814, 267)
(814, 268)
(813, 268)
(813, 269)
(813, 270)
(813, 271)
(812, 271)
(811, 271)
(811, 272)
(811, 273)
(811, 274)
(811, 275)
(811, 276)
(811, 277)
(812, 277)
(812, 278)
(813, 278)
(813, 279)
(812, 279)
(812, 280)
(812, 281)
(812, 282)
(812, 283)
(811, 283)
(811, 282)
(810, 282)
(809, 282)
(808, 282)
(808, 283)
(808, 284)
(808, 285)
(808, 286)
(807, 286)
(807, 287)
(807, 288)
(808, 288)
(808, 289)
(808, 290)
(809, 290)
(809, 291)
(810, 291)
(811, 291)
(811, 292)
(810, 292)
(810, 293)
(811, 293)
(811, 294)
(812, 294)
(812, 295)
(813, 295)
(813, 296)
(814, 296)
(814, 297)
(814, 298)
(814, 299)
(815, 299)
(816, 299)
(816, 300)
(816, 301)
(817, 301)
(818, 301)
(818, 302)
(818, 303)
(818, 304)
(818, 305)
(818, 306)
(818, 307)
(817, 307)
(816, 307)
(816, 308)
(816, 309)
(815, 309)
(815, 310)
(816, 310)
(817, 310)
(818, 310)
(818, 309)
(819, 309)
(819, 310)
(819, 311)
(818, 311)
(818, 312)
(818, 313)
(818, 314)
(818, 315)
(817, 315)
(816, 315)
(815, 315)
(815, 316)
(815, 317)
(815, 318)
(814, 318)
(814, 319)
(815, 319)
(815, 320)
(815, 321)
(816, 321)
(816, 322)
(815, 322)
(815, 323)
(814, 323)
(813, 323)
(813, 324)
(813, 325)
(814, 325)
(814, 326)
(815, 326)
(815, 327)
(815, 328)
(816, 328)
(816, 329)
(817, 329)
(817, 330)
(818, 330)
(818, 331)
(819, 331)
(819, 332)
(820, 332)
(820, 333)
(819, 333)
(819, 334)
(819, 335)
(820, 335)
(821, 335)
(822, 335)
(823, 335)
(824, 335)
(824, 336)
(824, 337)
(824, 338)
(825, 338)
(825, 339)
(826, 339)
(827, 339)
(827, 340)
(826, 340)
(826, 341)
(826, 342)
(825, 342)
(825, 343)
(826, 343)
(826, 344)
(826, 345)
(826, 346)
(826, 347)
(826, 348)
(825, 348)
(825, 349)
(826, 349)
(827, 349)
(827, 350)
(827, 351)
(828, 351)
(829, 351)
(829, 352)
(829, 353)
(829, 354)
(829, 355)
(829, 356)
(828, 356)
(828, 357)
(829, 357)
(830, 357)
(830, 358)
(830, 359)
(829, 359)
(829, 360)
(829, 361)
(829, 362)
(828, 362)
(828, 363)
(827, 363)
(827, 364)
(827, 365)
(828, 365)
(829, 365)
(830, 365)
(830, 366)
(829, 366)
(829, 367)
(830, 367)
(830, 368)
(831, 368)
(831, 369)
(831, 370)
(831, 371)
(831, 372)
(832, 372)
(832, 371)
(832, 370)
(833, 370)
(834, 370)
(834, 371)
(835, 371)
(835, 372)
(834, 372)
(834, 373)
(834, 374)
(835, 374)
(835, 375)
(835, 376)
(834, 376)
(834, 375)
(833, 375)
(833, 376)
(833, 377)
(833, 378)
(832, 378)
(832, 379)
(832, 380)
(833, 380)
(834, 380)
(834, 381)
(834, 382)
(834, 383)
(835, 383)
(835, 384)
(835, 385)
(835, 386)
(836, 386)
(836, 387)
(835, 387)
(835, 388)
(835, 389)
(836, 389)
(837, 389)
(838, 389)
(838, 390)
(838, 391)
(838, 392)
(838, 393)
(839, 393)
(839, 394)
(840, 394)
(840, 395)
(841, 395)
(842, 395)
(843, 395)
(844, 395)
